"week","contractId","contractAddress","creator","global_funder","global_funding","global_owner","estimatedRewards","global_period","global_total","global_initial","period","total"
2,414675,"H7CF7JLAUIPDMOZFIMVMVUTNCQTQUCEA73ZEL7QDIK6K2EVC67WBZ5PATY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"5GXZLUWAEAQNTBLHBXYM6MM7242JB55OO4CVSVAVW3JWT5AELQOHZWP53A",,18,1048029,"552500",,
2,414668,"XNX4QE5T3IUZ2UCTXJK5PMFVQLYFWXDEKD624JWUSMFTP4TERZLUR3PXOA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"S5TZP6D6F4MYTIOO4NNI54OXOVXWBB2V5VYR2KM46N5WDU5P5Z2N3YAXLA",,18,1048029,"552500",,
2,414661,"K3DBWME2AN5FLVBRSNVYSD5TRYUGJV6QGDAIIQLGPYTZGIORWMBB5UCAYU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"ZL5B36U776ULJEXYYSHTGLWXN2LNVJG3WKDTXIURDKNOCQ4XX7H3GM4TEI",,18,1048029,"552500",,
2,414654,"7I3D4YU4DPSMUNKLW73AG6QF4MRT5CNCU3TLA2YCBZUY2BFADR5EORNZ2Q","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"MU436TW437DB43TMZZGEJNL3WGWEEI3MVFNW27JTD4UW5YS3WOPFSWS4TA",,18,1048029,"552500",,
2,414647,"KYUPT6RPAAQ6Z2WRUVCKXHWRTTPKBLL46SSSJARCOZPCYWJ2RBVVRD2GPU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"LOSESEGWV2VEGMBRMAVC3AS3RACCBA6JOWRHM2GHTNJLCVGI2MNKIEMIPQ",,18,1048029,"552500",,
2,414640,"MZQWSUZ563AGL2X2IBT22HROPZE5T5HBOMKQP4XR7HR5K4DLEXD6IRWKXQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"HZGW2DAYLBGW3QNFS6BTMUXSPVZKG6JFUWAV7V6MKPXHSSBHRBUOEISIOU",,18,1048029,"552500",,
2,414633,"ZFMRNLYNPCBVXWQY25VWWPBFXMSD64SVMXM2TPE354DDNZMHLQYGFIG6GY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"UEA5JCMGKRBSI7UQPQQJRNJ4ZUUYTNM3K5THDRMRTJFHHEXMFY3OY4SXHE",,18,1048029,"552500",,
2,414626,"2ABR3QSM3EUJQID5RNOT5ZWMPIVPD3DIMHX5YRGQF4AMN4J3K72BI545EY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"WSCZIICO2HYZMW7IP42FZWWQL2A4ROMA6LLLLZU7UDDW5EKFHNNY54S7AE",,18,1048029,"552500",,
2,414619,"Y2YEZCWZFDPTEYCFOYFX4QLSWMALMIIRK7JW2PV5V644COO2N3HKUKBWPI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"YJ5SSZOAJBKY7WYNFDHGH2HS4WJSINN2RAQUUEGKLXKBCUQC2WXN22SDGI",,18,1048029,"552500",,
2,414612,"ZON2KLEAYVLH6BV2KNBOPGLLHEWSJYCFECNPMOQ4S6WU23CSXOPS5KAIXI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"DCEEZIMOVEPKD4FUV6ID424KM22O7JEZ45IZNIJCWGNMCNHQ7QUP3A356U",,18,1048029,"552500",,
2,414605,"2WBMPFPAPXTJQDGD3RA34TDORVY4RDYKOGAW4NXTKOWUCEUCDPHJT46CUM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"CDSCRXTSWGYWL5F4HG755BRHCP7JA545JYS45RRIHIQGBW7HGTM6GK5YLE",,18,1048029,"552500",,
2,414598,"6C2CF5JS2N2Y7EVXDWIOAAAB65HKG467SB7FZMLV4L6GZZBDXVK34JFTZE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"7LUDZUZY4UR5NGDMYJQ72J5ACP2QS3XXSLV6TUMK2CE4IKNCJUMCMA75UE",,18,1048029,"552500",,
2,414591,"V6E4S7N4SSP2CTFRX2UEKSANXYBSHLTOCLSVXYVZV7RWRHS54BAYW6PSNY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"P2PILE43X5VJX7N3CMS24MOM4IEKG572NXP4L5HCITGCI7WEL5T72646VU",,18,1048029,"552500",,
2,414584,"S7OZX2ZU3DWE4M5ISOPIWIQL2OQYTUQLMOHSJZ4PYBO6ASMHP3XOEJJ6VQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"2XRLLDTAYPD2M6PMW6QWAKTK44K4ARZTDG72HKDDQ3U77WZEROKFGZOU5E",,18,1048029,"552500",,
2,414577,"UMS7AE5CAYZPZS3QDRRJF5AIBX5FARR6KNVERC5FBV3U5WWIBKGSNEZE4U","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"OYKQHQWNYGUZI42HXVQ75NRXLLBNWLQSZID6FBZUG4VKM7U6JLOHBHW2I4",,18,1048029,"552500",,
2,414570,"HWNFTJFW7LPOTCBVHK635Y5ICMP3UKLRFFJZXEDG6K23YCAUSDOKDDVT74","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"2BWXZXD53ZEFQBUTUWX2MWE6R2473MNCUPQ23KKAHYMQFNJ2F2YMVTIQBE",,18,1048029,"552500",,
2,414563,"QPCFB5SAEMXP22F6QGZ6M5N3MK54FZYZOFNWVG3RGOK3IUUUK35LBV26UE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JYJN2WO3MW6JIR2WJKWMGCB4YJRIXUXCE6LO4PUO6OGJOI2NPGRDWKLN5E",,18,1048029,"552500",,
2,414495,"66CZQMOINSHJU3USXPJAKQ3HSDB4LOGBNQL5S6NYH7FXQ2KX7QQETES2CA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"KJBFXJ55OEJJFLATN5HDNGUU3QAY5TDODVCV4FMHGIUXXQMQF2UUDYLWS4",,18,1048029,"552500",,
2,414488,"VKAYI2GG2ZXZZJTYG2UVHXMJLGCSBO32JNB2QCM5HRK6YSEAP4AEA5TPWI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"USGQ7WZ3VPXBE5V5KVVKCXCGKM2SL34CT7TFUCTFTZKTQ445GXANPQ4L4E",,18,1048029,"552500",,
2,414481,"MV37DXQ7OPIT22D6FTVPLQ5EMBH5IE46S32UTLEBU5KDPZKCCV7XTGEUFQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JWBP3METJD2QBQZZMFEDLQ67VV2XEGUNU7A2KOEW44AOCC6YR57ES6PGZ4",,18,1048029,"552500",,
2,414474,"SSQHKLOLSRFRI2CIGKHGSVGMSI4UB4TIGL6WDMFCIG6XUCLKPNEDXIPSBI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"NDHSEYRTEA4JFY4JGWOV5Y4QZWFCJVJEVAFDCUYGYRSPQ56TRSQFVJCWLQ",,18,1048029,"552500",,
2,414467,"6YOKLFZZMUYVOS7HTCKFO6OSAQNMYZMRCVNNBCYOFRESQSBSVFH3XSEHTA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"ZACZ7DRELFFSG4SYLH2HCH4E6PYD243UQ2RR6INJATI26BA7GA2YGF6BSY",,18,1048029,"552500",,
2,414460,"O5POKGQWBNAPKX52UULPDVBMLZGQGKACSP4JN7MK2OUOMC4QBJK6LIQCOU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"N4LMB7JYIMSJLB7JXCWW4JNSJEMNTEOQFFUC5RHAO5LZA344DBKGAVARGI",,18,1048029,"552500",,
2,414453,"2EDYE5O5XXJOVXJFOI2OJ5RH2FQYG6PST45VNZR3X3E5N63ON6XL3JULHA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"QJFDPPPETSF2CWVKDDUN66XOWUHN4PAHKRZYNYBDTQSPQFLLSBYLYOINIQ",,18,1051823,"554500",,
2,414446,"V7QZW75BO7VNHZK5TSLLF4NHREUPJRZOF2WGW7D2HA7V5IPB7IS5VODWUU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"YRMTRTAURQIAVSZXQ2SP7QLZWVMIOG2IAXPXEKNCP6W4QUU4KDR2SR4PWI",,18,1051823,"554500",,
2,414439,"YFA2PH4KAFCDVJKZJCGLAGUTHPBQCM7HA63L4GATCDAYBGBPTP5B2CBGC4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"622BFSE75EOECIYSIJOKF52P2FARVNLB2SFHP3D4BKTGZC4AJ6IQYLC3UE",,18,1051823,"554500",,
2,414432,"OABJKP7DYMWJBAUSRV2T5WTCOAIQO2FZXCWCKUYIWQF2POAIN3PM6JTWCU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"OSNMSLH6Y7OHLT53232HTEHV2IOJWXJAGERA5STFBBLJLOTYP665ZEZES4",,18,1051823,"554500",,
2,414425,"YHT2SQK4NTMNALOJMN4XNFZSXV2T4Y4JEA42BFDO2Z4AT7XDRFV4RW5OTU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"LCIBW6U7PET4WMAAPFN2QDF4RTOHJFXJM5VR4WHMTBKP2K3QPAFQEIXMTM",,18,1051823,"554500",,
2,414418,"FKSJSLIKCYSQHGDEQ6P6EYD7OWPAK64DGUHEGORM3XLCPNLGWRZCZR5RRI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"IMDOKQMEMEGLUDEDRYUZFJLTOZYZLUTLE4A7U4K2GJRLOFIACMZIMR6JQI",,18,1048029,"552500",,
2,414411,"4A4WE4CFISOSNMVO53SLYBSAV2D7DPZEKXWLYTO2JZJOTJPSY6UW4NTPUE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"XNN3SDYMNO4VYKARKSTGX2FDRTS6MOBIUE3SUBPLQQT7WFECCIWJPZLDW4",,18,1048029,"552500",,
2,414404,"CLELJOUBQ67KFBGSKXAGBUYTR64EM6KER4DKZNP2FKCP2QGOMRMER24Z7I","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JKA4BHTMCGD4P37MECG5SVOL3FWLPULMRETUVQ4PZVLBLCE7IEG6DIKT3Q",,18,1048029,"552500",,
2,414397,"VT4PF47PGJDY4VK5Q2276EG3LEWFZHXYFTPFE3Y5FNJO3DBS2XXRBZ2PSI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"MXUN4YQNKXC6PMDSMSZE5JLPUCKRXBII5LTN7MCZ53U6QHFAH7VZTFUQ5A",,18,1049926,"553500",,
2,414390,"MUO55OGI3BQIBHYRI3HORASU4CANDYVGNCEVZGBMKLG2KFMQ7HHQWIAEOQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"NM56QNPT7WMFBNYL5W3YWY5OOIFE7AUG7QOK7MITBV432FWCU5UPZKKVGE",,18,1048029,"552500",,
2,414383,"AO576LG7T3WPCVJG5XHHOG47527PR6GOEJTS6GUGKA6AEW7VC7PVUWEB5Y","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"CLU3XZM2N2NUXXDZWMLZF4KUYP3MQFKVBCOZIMTY576K2ZUFV4XTSIUGIM",,18,1049926,"553500",,
2,414375,"NX3BJ36RLRBBSQPPBBNYNGD6554X5ISUFJYDIQUGL5PVWR6BJU2VZYMCLE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"VBJ5MG2ZY3COYXXBIRU53H2BR36R62SCU5HJ5PNYHYXPPZTNDW2UOBYI2Q",,18,1048029,"552500",,
2,414368,"25ITQ2ILDAWAHFCG44VB34EEQFUVVHGZXP4F4WX4Q5NPC3FXQKB7BX2OSU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"AXBEUIAFXPW67VJBFYWK5SVW2D6KVMP4FPKCGVNXO7KU57HG4JLWLYJUFE",,18,1051823,"554500",,
2,414361,"A57U5JKVIBEEWOWKW5AZ7GE5GPHY2LAPZEILFHNVDHLUB3UWGU4IZFV7MY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"PHDBX3Q5ESK3HH7MNP3RFUCC32EIKO2P5S4US2KOAFC3GWDIEPDQZCLWWA",,18,1051823,"554500",,
2,414354,"UHGTPISN4L7UPZO3XFM7ZAUJN64YNC25MP3XPDOOMNHZU5FLKGKDETPSVE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"OAMOASXGAWVE54ELGIMEMZLKFV4DGXLPVRXNHALCC7TKXRYV5TDHV45U3U",,18,1051823,"554500",,
2,414347,"56WFOM3XYLTFKBOEFR4OGS2HOMPLLGCNSPJ26BTMCRIIWKY7KAT2CNX7FM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"G2B3FRK2IBA3T3MEY33BHT2B5NDMCX7KCEKDHD7MG23ATSIGGUVXG342M4",,18,1051823,"554500",,
2,414340,"XTNYKFKHJWDCLLDBAIVQJSIYVQFVLLP6YTUVL22WK3JJVOCXCAFY7UEOVQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"6MCVJM4CVER5UBFF7J2Z4JPRODKSTB4AL4PPEIA3GLTNXFRD72ZLBJL5KY",,18,1051823,"554500",,
2,414333,"UMC3XTWYEZRRJLHYCJVKKP3CZJM2C3CRU5D4RVKPDLLSVS2IEU2DXHUXOQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"FKEPSFEBZT5WVJPO6QBGMB2MLIIIVCG7OWXD2OELSPZ3MURLMNH5U4F6QU",,18,1051823,"554500",,
2,414326,"4BCZJWDTMHVYOLXDVMZJ2KPC4LPCYXNRDJAHZN25PUR2FZVHBZBMIU2OK4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"BM7PNIEAFRPDLXFNXH6GXCJL5CUK2KK737MULHCPS3EZMSXJXIMBERU4G4",,18,1051823,"554500",,
2,414319,"WWK64B5LSXWHRXXR542F7R6DUX2ANVNV2YYIA2I25MVKYHFQDUBEFYTFMY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"2NDPROS56QAQGE3IEDLEAAOSLPEBXS2TRXK2VV6F53MVPCQ2N4EYBNUW3A",,18,1051823,"554500",,
2,414312,"6WPZIRUWC6HWRD4HY5C5JHJ2W6PXZDVAUDQP5P2JHU6GQ4NTKWNTIKGWZE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"7YPOUOA4L7QQPOYXRGJFYSTJAEX36COYOY2HOLKXQJCSBSJUM3YL27CEG4",,18,1051823,"554500",,
2,414305,"AO3KEATLM34CIDZIBBRUEBB7XDJRFX47K657NWVIRNXVNPVUZM74VHAXQI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"K3YZGFR33L43WKYLICHND6NJXZDSJOSCGFXARXZALUDPZO3CZNFDYVGMCQ",,18,1049926,"553500",,
2,414298,"FTI7FSIFNGOYQGVB254BJCUVH7A7HCPWE67G6ZFZNPJWPHDDIKOYGWLU74","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"VEPBMF75DBJSSOPYEF2HQEXB4OPRB3NNSWVIC7O5J4XKJFA5XLM3G7T2U4",,18,1049926,"553500",,
2,414291,"XQAFCR3EBLXXF7HVLVBQ4JNLAASPXNT6N57NUBO2Y6CTVJEJUC4LGQAMOY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"CPFM4EJEWDHLTO4ELSRVQOILAEWYYHYA4LOXKUVKYDMTBSJ3SXFG55GRFE",,18,1049926,"553500",,
2,414284,"H3NYIZ5PHJPLD75V247645UIOT6EZVH6XTOK7IGFXWZ3JH4YEHM2ZD4FOY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"4QCBINE4ST5BNGZ6MHTEIQ4X2LRQFW57F335W2NKTU4PA7ZTTQL5DYNRHA",,18,1049926,"553500",,
2,414277,"FIS245CCC65ER5ZKRXUKJY2FAPDPIGF5AQZQUNVK6KDQMQQE2BH7355ZSU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"QVUTGPZHCUALFL3VZA2Q2USUASUZCQDD5G7HDCFBIXJET2IFCD36PFLSAU",,18,1048029,"552500",,
2,414270,"5FCTSDO7ZPP3RURQJIQJAWRPQV2NDUBEH72QAPCD3VSLDBVPYLQ6OTGR6U","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"VERAZQ5XSMRNSGREQLH7RY2FOXHYYZUQ6QL3SOJAD7HF7MR64N4476SGSE",,18,1048029,"552500",,
2,414263,"A54WA7YOAMK5FXAL5MQZHI6HZXVEJRVGK3HCOKW457WVNY7BCMI2I4VMY4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"AWMY2MNDLJ25LCIPXVSSRJJXIGEKE6OMRJOMT2V4S6APEVPIF5J2D4VOAM",,18,1048029,"552500",,
2,414256,"CAX57OAKNDYIUS56GXXX3SZ4QPP2WJ3S7JBS4TKZOPMDI7QVSTVNZ5X6FQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"SPOYPAL5ZBWAIR72RXUAJMDUO6CO5X7KIM5OPAGXFB6KDR37X2WJ2JMM5M",,18,1048029,"552500",,
2,414249,"VRZRZNKYIDFW2SDNP4ZBMWRLGDTVKAVORCJD6N2QPS2FIYI5TBDPYREOCA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"6MTYR5W7G74HT555ZDOKB4ZJQXPXN7MU24IXTX6CIVSW3S533OQMCWVVXE",,18,1048029,"552500",,
2,414242,"HYTU75CV7ANX7N5O3BXSZ6VSXQLVUOLZLYOQWPH2JKK7FMGP6QHARNT4EE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"KMSMR4RRFPZUXL7NJYWGS2I5TCVTFHB3IWHSQ5TODOYLGZPMG4BHZYOTAY",,18,1048029,"552500",,
2,414235,"JMZYHSYYYXUL56FHVL5QTE26CLX3YHX3J4T43MCU42EOSBGHIASNTHY6H4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"S7JITOGNODYWEJDX5JPROVIF4UZ5VMV54AH6GWTWLXOWFYGUKN6EO77UGI",,18,1051823,"554500",,
